subject,condition,cycle,RBLA_deg,PBLV_degs,MC_rpm,MCP_wkg,PCP_wkg,PVCF_bw,MVHF_bw,RVCOMD_m,PPCOMP_wkg,PNCOMP_wkg,NHPC_perc,NKPC_perc,NAPC_perc,NLBPC_perc,NUBPC_perc,PMP_wkg,HEMA_rat,KEMA_rat,AEMA_rat,MGM_perc,MRF_perc,MBF_perc,MVL_perc,MMG_perc,MSO_perc,MTA_perc
5,3,6,1.52342654913409,13.866519914504,69.081882798979,4.88571928888763,12.2134025028747,1.47126712992313,0.214713996417331,0.0602948526417866,4.82771131043071,-4.33510618694496,50.9294895145423,11.3453754965677,33.0869149768766,95.3617799879866,-94.3617799879866,11.9603617359296,0.212125818205728,0.838892240464318,0.309703587838122,16.2733008076759,9.93218678230667,12.4655813983849,28.8451922181717,20.0569088140986,19.6586899833031,17.1874507407546
5,3,7,1.2899645693079,12.3983210516405,68.9769734134587,5.15815923992999,11.3658399908594,1.40712032541626,0.203084146519128,0.0553641196678012,4.45751007492401,-4.21004071485984,55.5612617073047,6.26804934133343,31.2765646320015,93.1058756806396,-92.1058756806396,12.0822433094548,0.214840490652379,0.584426490126348,0.310102193792354,13.706631772298,10.0247944176504,15.9985157253685,24.7878481796271,18.4386654182526,20.3135703131505,15.4337799528418
5,3,8,1.63655420868563,15.2701936927586,69.5559279204553,5.21517464505872,11.5077888106056,1.41091822855775,0.155853985632873,0.0524102934273931,4.2661255225476,-4.11238656845271,51.648673073334,13.6394599564926,30.6234509110066,95.9115839408332,-94.9115839408332,10.3128817212098,0.202938998947861,0.514089623879615,0.304705384651393,14.2086539656736,14.4212078336795,16.1729133220752,28.0628622924361,19.4830048877845,20.9365316506438,16.1794403848435
5,3,9,1.52033188841447,14.7157702415846,69.690311923325,5.048255586681,11.6200509326509,1.39445756299776,0.192780508890193,0.0586161916133057,4.3501168753237,-4.41774455825731,56.2694270507396,5.38729598559198,31.1432201309748,92.7999431673063,-91.7999431673063,10.963809204106,0.212011876867393,0.608528731186054,0.313406451533367,14.2730164639139,11.5707730274683,13.3564707990878,25.0822099611713,21.4050963034504,21.7493786500883,14.9218303987052
5,3,10,1.29599800072811,12.1545818416717,69.8916724970407,4.65358647913573,11.2687226256031,1.40761254336916,0.224751421313852,0.0533913744333652,4.39085523110521,-3.97918086844262,58.4855809320176,5.20288335514279,32.2049298804604,95.8933941676208,-94.8933941676208,10.1805848050989,0.207239353328134,0.542144587045489,0.317570308436027,12.5402275313899,14.905944793525,15.9024618503837,31.0099260406446,16.17497079166,21.850276098246,14.0948778526128
6,1,1,6.16819540564151,19.2453827185601,66.2064728844894,4.84163941889277,9.34162410092733,1.48769594975546,0.109212622874547,0.0533955018455692,5.55749854750364,-4.48041718519152,31.1680200745614,35.3365473873468,28.8620136332441,95.3665810951523,-94.3665810951523,8.813178098049,0.272842209843171,0.63269444246086,0.343135829843818,13.0423455329483,21.5194015208006,24.2269741770329,26.8559609438692,20.234464387021,23.3585459172967,24.0487212256058
6,1,2,6.74087924721606,26.2900884677644,65.8707678190639,4.8427668141744,9.04507650734254,1.54772078307611,0.105482408540833,0.0575426152665008,4.55011603243846,-4.0032161195742,33.5550786082895,34.4767246607544,28.0141007076654,96.0459039767093,-95.0459039767093,8.31197817407362,0.287198553134568,0.552837966699478,0.357145728267287,15.0459263330059,21.2252366058858,26.3148582391268,33.2611788946798,21.1731560169051,23.8672106423201,24.2553881917667
6,1,3,9.08021843840706,38.5028330449943,68.8046076657239,5.09389614628345,8.7313307570582,1.39725003056343,0.10486586432019,0.0437459243961209,4.7191697418119,-3.40343066325649,27.0005292669529,42.940949770589,25.8421972914142,95.7836763289562,-94.7836763289562,8.01522118423266,0.234526593517562,0.514928856659379,0.340537481999669,14.6729770221966,22.7067158473859,24.1125939777504,32.6439554261925,19.5351248733547,23.9752530085615,22.7982700121123
6,1,4,9.92429251428243,45.2503017193232,67.7301657713675,4.96741351973364,9.42189854166992,1.36574477759569,0.118232491001536,0.0487082159490944,3.94524064752754,-3.53426401454571,24.7468878297536,41.2823241525719,27.7464535520317,93.7756655343571,-92.7756655343571,9.0990461499247,0.21632333276556,0.546955496438311,0.335523040354897,13.7133906377833,22.1453735957245,24.754404994942,29.4963081790991,22.7263385591347,20.9944852557981,21.0574832685938
6,1,6,8.40224740839656,33.0799005303532,69.2352214498496,4.96547054033919,9.29469346159505,1.46985913213848,0.11387866860143,0.0474124829097349,4.35354616190871,-3.37141889445034,22.2675146041983,43.5256657479007,29.0877709987289,94.880951350828,-93.880951350828,7.61535364385299,0.338620038381601,0.699620228360053,0.363679582124979,13.722587671897,18.9879883419127,21.4016958691968,29.3474921760853,19.7511502140414,23.5537937578969,23.3235938258435
6,1,7,9.69930038478027,30.2854296323592,68.8877407812997,4.83091689467711,9.37414179371382,1.42387207621866,0.119810359236196,0.0527177454387486,4.43871372311566,-3.94802444977636,25.8886993744619,37.7681597941684,27.4125714775556,91.0694306461859,-90.0694306461859,7.18166862935235,0.318313074867911,0.74460938913873,0.358727284779996,14.8234619182079,18.6872445410243,20.4965460501065,28.8533915474311,18.7546231506537,24.4779464021384,26.0873506144633
6,1,8,9.86854203645321,33.9643984512751,66.8553148685221,4.86754705581316,9.20001537273649,1.49355340773058,0.126432718477956,0.06047202,5.18985553390591,-3.87739599953503,28.9194559180658,34.0708828974266,30.2310716881202,93.2214105036127,-92.2214105036127,7.59670084576532,0.301047507183734,0.714629044110746,0.365914771217331,12.4072591813787,19.9985262951564,19.471052197823,26.1981120758236,18.9433718088977,22.3538926048475,22.4244813760803
6,1,9,10.0460151740369,28.2248131321992,66.5962208830345,5.1071546544124,10.5359112366901,1.51909760819836,0.130151955444664,0.0658093,5.69903605831755,-4.87140284868619,26.3408862867334,33.8738206305115,27.2803429393883,87.4950498566333,-86.4950498566333,8.18735604317444,0.261259047539086,0.482541604847382,0.353525879703928,12.4264769625595,18.8751477670699,21.9190305052524,27.1402338008987,20.3928319757037,22.0227669991107,23.984517599641
